,type,title,year,month,id,genre,score,directores,guionistas,actores,resumen,sinopsis,duracion
26,movie,The Dream Fisher,2024.0,9.0,tt20407238,Drama,,['Roberto Valdés'],['Roberto Valdés'],"['Chiara Berardo', 'Gianluca Brundo', 'Silvia Fiorentini']",An introspective journey into the mind of a filmmaker in love.,,
27,movie,Should Have Waited,2024.0,5.0,tt20411966,Drama,,['Peter Tyrrell'],['Peter Tyrrell'],"['Lutricia Norris', 'Rico Morris', 'Isabella Nightingale Mercado']","Paul is a happy, caring family man who enjoys his time with his family and best friend. When his world suddenly comes crashing down around him, limits are tested. Can Paul find a way out of his situation before it's too late?",,107.0
28,movie,The Satire,2024.0,12.0,tt20453194,Drama,,['Hussain Ahmad'],['Hussain Ahmad'],[],El periodista Shamal sorprende al mundo al revelar un oscuro secreto,,85.0
29,movie,Our Family Pride,2024.0,,tt20923242,Drama,,"['Glen Evelyn', 'Dominic Giannetti']",['Glen Evelyn'],"['Ethan Cutkosky', 'Rachel Alig', 'Neela Jolene']",A family's journey through a father's late-life acknowledgment of his homosexuality tests their dynamics but strengthens their ties.,,
30,movie,The Donor,2024.0,4.0,tt21065476,Drama,9.4,['Rafael Portillo'],['Rafael Portillo'],"['Tom Sizemore', 'Robert LaSardo', 'Lance Hunter']","To save his dying son, Joseph (Tom Sizemore) descends into the criminal underworld controlled by Pancho (Robert LaSardo).",,
31,movie,Întors pe dos 2,2024.0,6.0,tt22022452,Drama,7.6,['Kelsey Mann'],"['Meg LeFauve', 'Dave Holstein', 'Kelsey Mann']","['Amy Poehler', 'Maya Hawke', 'Kensington Tallman']","Riley, en su adolescencia, al encuentro de nuevas emociones.","Riley is now a teenager and is about to start high school. Joy, Sadness, Fear, Anger and Disgust have now created a new section in Riley's mind, called ""Sense of Self"".The coach of a team called the Fire Hawks sees Riley play and she hands her and her friends a flier and tells her to come to camp and try out for the team, to which they all agree. The emotions inside Riley's head use a mechanism Joy had come up with, to get rid of all Riley's negative memories, in a bid to make a good first impression. The night before Riley leaves for camp, an alarm sets off inside her head for Puberty. Once the emotions turn off the alarm, a bunch of mind workers barge into Riley's mind and begin renovating the console, creating a mess. Before they leave, they warn the emotions of new arrivals.The following morning, the emotions realize that Riley overreacts when they touch the console. When Riley goes to Hockey Camp, she finds out that her friends, Grace and Bree are going to be going to a different high school, which upsets Riley, but promises to enjoy herself at camp. Riley accidentally runs into Valentina Ortiz, Riley's idol. Much to the old emotions surprise, five new emotions arrive, the leader Anxiety, Envy, Embarrassment, Ennui and Nostalgia. The old emotions are very welcoming to the new ones, however they still worry that they are taking over Riley's life with stress. Joy and Anxiety debate over how Riley should act during Hockey Camp.Inside the locker room, Riley meets the rest of the team and they invite her to sit with them at lunch, but she wants to sit with her friends. During the break, Riley overhears the team talking negatively about her, but she goes to talk to Valentina and she reassures her. When the girls choose their teams for the rest of camp, she chooses Valentina over Bree and Grace.Anxiety thinks that things should change and she dumps the Sense of Self into the back of Riley's mind and gets Embarrassment to place the old emotions in a huge glass jar, which is ultimately taken to a vault below, where Riley's imaginary friends are located and one of them, a dark hooded figure helps the emotions to escape. Upstairs, Anxiety and the other emotions create a bunch of bad memories and corrupt Riley's Sense of Self, creating what Anxiety believes to be a better future for Riley. Meanwhile, Riley hits the ice early, just like Valentina. Val invites Riley to hang out with her friends later and she agrees.The old emotions send Sadness back up to headquarters, whilst the others head for the back of Riley's mind, to recover her Sense of Self. Joy, Disgust, Anger and Fear ride a broccoli, while Riley does well. After practice, Val and her friends show Riley the coaches red journal, making Riley worried. Val and her friends tell Riley about scrimmage and that she could join the Fire Hawks tomorrow. All the emotions become restless and Joy, who was trying to remain positive, snaps, but the other emotions encourage her to keep going.When Sadness arrives back at headquarters, she steals Ennui's phone to keep Riley from peeking at the coaches journal, before being captured by the new emotions. In an attempt to reach the back of Riley's mind, Joy and the others discover that Anxiety is corrupting Riley's self esteem, causing toxic relationships with her Bree and Grace, so Joy and the other emotions help send positive messages to Riley. Joy encourages the mind workers to help them send positive memories and turn off Anxiety's projections. Anxiety talks to Sadness. Unfortunately, Riley looks in the coaches journal and discovers the coach thinks she is not ready yet, so Anxiety comes up with negative ideas , causing the old emotions to be caught in a spiral of bad thoughts.Eventually, the emotions make it to the back of Riley's mind and retrieve Riley's Sense of Self from the top of the mountain of negativity and bad memories. The emotions retrieve the Sense of Self and they use dynamite to create an avalanche, carrying them right back to the headquarters, where Anxiety is creating more havoc, during Riley's last Hockey game. Riley does well, but quickly becomes serious about becoming a Fire Hawks and begins playing aggressive and hurts Grace in the process and the coach sends her to the penalty box, where Anxiety causes Riley to have a panic attack. The old emotions return to headquarters to discover that Anxiety is creating a whirlwind of negative thoughts. Joy manages to talk Anxiety into loosening up, causing Riley to feel more relaxed. Riley then goes and apologizes to Bree and Grace for how she had acted and she reconciles with her old friends. Anxiety lets Joy take control of the console and Riley plays an excellent game.After the Hockey game, Riley befriends the Fire Hawks. Inside Riley's mind, the two generations of emotions also befriend each other and work together to protect Riley and Joy gets Anxiety her very own comfort chair. Riley receives the coach's text, confirming her as a Fire Hawk and the emotions agree to help her in her ever changing Sense of Self. As the end credits roll, Riley's parents ask her how camp was, but she just responds with it was good.",96.0
32,movie,Cem Karaca'nin Gözyaslari,2024.0,1.0,tt22394800,Drama,7.2,['Yüksel Aksu'],"['Onur Böber', 'Emrah Saltik', 'Özden Uçar']","['Ismail Hacioglu', 'Fikret Kuskan', 'Yasemin Yalçin']","It tells the life story of Cem Karaca, the legendary name of Anatolian rock music, who has created many works.",,123.0
33,movie,Lal Salaam,2024.0,2.0,tt23461428,Drama,4.6,['Aishwarya Dhanush'],['Aishwarya Dhanush'],"['Rajinikanth', 'K.S. Ravikumar', 'Ananthika Sanilkumar']","A reckless townsman tries to mend his thug ways ends up resurrecting himself and proves to be worthy of the world, in the eyes of the same people who chased him away.",,150.0
34,movie,Onegin,2024.0,3.0,tt23747498,Drama,7.2,['Sarik Andreasyan'],['Aleksey Gravitskiy'],"['Vladimir Vdovichenkov', 'Liza Moryak', 'Alyona Khmelnitskaya']","Evgeniy Onegin lives in grand style: balls, receptions, theater premieres and other entertainment that the capital can offer a young man. But social life has long tired him, so he perceives the news of the illness of his uncle living in the village as an opportunity to escape fro... Leer todo",,141.0
35,movie,Agent Narasimha-117,2024.0,1.0,tt24948640,Drama,,['Lakshman Chaprala'],[],"['Devgil', 'Harshal Gire', 'Keerthi Krishna']",Budget joins a zamindar's house as a maid but becomes a villain. A girl is tied up in a dark room to look for a necklace and later tortured for it. The house is then termed 'Bhoot Bungalow'.,,144.0
36,movie,Hayatla Baris,2024.0,2.0,tt25785988,Drama,6.3,['Ekin Pandir'],"['Ülkü Akkoyunlu', 'Caner Erzincan', 'Koray Yeltekin']","['Arben Akis', 'Kadir Bertan', 'Gurur Cicekoglu']",Biografía de Baris Telli sobre su accidente a una edad temprana a ser un profesional en muchos deportes.,,125.0
37,movie,Vamp Camp: Being a Melodrama in Three Parts,2024.0,10.0,tt26238738,Drama,,['Ryan Carlson'],['Ryan Carlson'],[],,,
38,movie,Mne tebya obeschali,2024.0,1.0,tt26439277,Drama,,['Ivan Oganesov'],"['Sergey Kaluzhanov', 'Gulnara Sarsenova']","['Kuandyk Kystykbaev', 'Neriyus Mankus', 'Tolganay Talgat']","Kazakhstan. A group of Muslim fundamentalists escapes from Aktau city prison, who staged a terrorist attack on the set in front of a young actress Taira. Hard going through this stress, she goes to her older brother, who lives nearby, on the shore of the Caspian Sea. There she me... Leer todo",,92.0
39,movie,Le Comte de Monte-Cristo,2024.0,6.0,tt26446278,Drama,7.7,"['Alexandre de La Patellière', 'Matthieu Delaporte']","['Alexandre Dumas', 'Alexandre de La Patellière', 'Matthieu Delaporte']","['Pierre Niney', 'Bastien Bouillon', 'Anaïs Demoustier']",Una nueva adaptación de la famosa novela de Alexandre Dumas.,"Haydée, a beautiful young woman he presents as his ward, and encourages her to captivate Albert de Morcerf. Manipulating Albert's youth and inexperience, the Count makes him promise to keep a respectable distance from Haydée, all while subtly hoping Albert will fall in love with her. After the hunt, before allowing him to return home, Fernand introduces Monte Cristo to his wife, Mercédès. The Count remains composed, but Mercédès is visibly unsettled as she recognizes her former fiancé.The Count's long-anticipated revenge unfolds meticulously. L'Impartial, a Halifax newspaper, reports the theft of Danglars's entire fleet in Marseille, leading his stocks to plummet. As a general, Fernand de Morcerf has access to the military telegraph and is able to inform Danglars that this news is fabricated. Danglars, then desperate, borrows a large sum from Monte Cristo to repurchase his shares, using all his assets as collateral and hoping to profit when the stock recovers. Believing Lord Halifax responsible for spreading the false news, Danglars, with Villefort's support, sues him for defamation.At the trial, Andrea Cavalcanti represents Halifax, revealing himself as Villefort's illegitimate son, whom Villefort had once tried to eliminate. Villefort denies this accusation and threatens legal action against Andrea before leaving the courtroom, sparing his former mistress, who is in attendance, from scandal. As the trial pauses, André confesses to his half-sister Eugénie that he only seduced her as an act of vengeance; he could never truly love her, as they share the same mother, Victoria, who is now Baroness Danglars. Wishing her happiness with Suzanne, he departs.Meanwhile, Gaspard Caderousse redeems his past wrongs by capturing Danglars's fleet in Marseille. As he exits the court, the Count informs him that the fleet has indeed vanished and that Danglars's fortune now belongs to him. The Count advises Danglars to go into exile to protect his wife and daughter from financial ruin. However, events soon take a fatal turn: ignoring the Count's instructions, André de Villefort, consumed by his own desire for revenge, murders his father just as he is about to be imprisoned, only to be shot by soldiers as he attempts to flee.André's death drives Haydée to turn against the Count, whom she holds responsible. As Haydée and Albert plan to leave, they are confronted by the Count, who demands that Haydée reveal the truth of Albert's father's betrayal to his father, Ali Pasha of Janina. Mercédès also approaches the Count, acknowledging his true identity and pleading with him to spare Albert's life. Despite her appeal, the Count insists that his duel with Albert will proceed the next day.The duel takes place, yet ends without bloodshed, sparing both Albert and the Count. They return to the Count's home, to Haydée's great relief. The Count then tells Haydée and Albert to leave together and find the love he and Albert's mother never could. Mercédès subsequently leaves Fernand, who, filled with desperation, goes to confront the Count at his manor.A fierce swordfight ensues, leaving both men wounded, but the Count gains the upper hand. Fernand begs the Count to end his life, but the Count refuses, declaring that death would be too merciful, leaving Fernand to live with his losses.Years later, the Count departs from his estate and begins a life of travel, leaving a letter for Mercédès with the words: ""l'humaine sagesse était tout entière dans ces deux mots: attendre et espérer!"" (""all human wisdom is contained in these two words: 'Wait and Hope'"").",178.0
